id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
56766,Amazing duplex-terrace in old Lyon,269557,Isabelle,,5e Arrondissement,45.76312,4.82813,Entire home/apt,190,30,55,2018-09-04,0.41,1,30,0,"Available with a mobility lease only (""bail mobilité"")"
77104,Nice Flat in the center of Lyon,411285,Clementine,,1er Arrondissement,45.76842,4.82745,Entire home/apt,104,2,20,2019-12-08,0.15,1,363,0,6938113058353
136556,At home near Les Halles Paul Bocuse,668524,Nathalie,,3e Arrondissement,45.76346,4.85338,Entire home/apt,99,3,2,2021-06-10,0.02,1,155,1,0693831600055
137132,"Bel apartment, 2 rooms, Lyon center",670404,Sandrine,,6e Arrondissement,45.76996,4.85332,Entire home/apt,88,3,20,2019-12-28,0.16,1,265,0,0693861800177
174304,Apartment in the heart of the city,832917,Giuseppina,,1er Arrondissement,45.76695,4.83241,Entire home/apt,186,2,318,2021-12-05,2.78,2,160,34,6938112368465
249711,very pleasant and located idealment,1308521,Anaïs,,7e Arrondissement,45.75207,4.83978,Entire home/apt,200,2,20,2021-07-25,0.17,2,352,2,D202109230976
251630,STUDIO 5 MN OPERA LYON FURNISHED,1319577,Emmanuel,,1er Arrondissement,45.77047,4.834133,Entire home/apt,40,30,3,2021-06-16,0.04,2,275,2,6938113043606
298089,triple room in a big flat,1221016,Romain,,3e Arrondissement,45.75775,4.87644,Private room,22,1,104,2020-01-30,0.87,8,0,0,693801234841
329950,Roomy and luminous apartment,1683652,NATHALIE Et ALAIN,,3e Arrondissement,45.7467,4.87099,Entire home/apt,120,4,20,2019-07-08,0.18,1,0,0,6938312655352
342674,"★SAXE & THE CITY★ 90m², Quiet, Balcony, Clean++ ❤️",1738855,Yoann & Ida,,3e Arrondissement,45.75383,4.84758,Entire home/apt,155,1,246,2021-11-24,2.13,1,275,37,6938312360788
349150,Charming Flat in old Town center,1769157,Jacques,,5e Arrondissement,45.76401,4.82896,Entire home/apt,105,2,402,2021-11-16,3.41,1,177,22,6938513079326
365998,Studio situé au cœur historique de Lyon,1848025,Anne-Marie,,1er Arrondissement,45.76983,4.8293,Entire home/apt,66,3,126,2021-12-04,1.09,1,323,18,6938112647884
369303,"Independent room on terrace with trees, B&B,Garage",1862505,Jean François,,6e Arrondissement,45.76487,4.86761,Entire home/apt,58,2,468,2021-10-29,3.95,1,1,21,Exempt - hotel-type listing
387453,"in downtown LYON, your little PROVENCE",718463,"Lionel, Layla & Samuel",,1er Arrondissement,45.769253,4.829836,Entire home/apt,90,4,69,2020-08-10,0.59,1,0,0,6938112646993
403747,FULL City CENTER Lyon Bellecour,2013310,Boris,,2e Arrondissement,45.75865,4.83353,Private room,58,1,564,2021-12-03,4.80,1,259,17,
416475,Cosy 2-bedroom flat at the heart of Lyon,2070908,Amy,,1er Arrondissement,45.76913,4.83567,Entire home/apt,55,365,0,,,1,0,0,
452349,Chambre calme proche gare SNCF,2247516,Arnaud,,3e Arrondissement,45.75453,4.87081,Private room,69,1,41,2021-09-26,0.36,1,170,2,
551810,Charming rooftop house terrace and view Fourviere,2711663,Julie Et Michael,,2e Arrondissement,45.76489,4.8314,Entire home/apt,113,4,39,2021-10-21,0.48,1,194,2,6938112369158
593123,Belle chambre libre dans un T3,2928155,Fadel,,7e Arrondissement,45.74275,4.83755,Private room,26,4,6,2015-01-16,0.06,1,0,0,
612551,Nice and quiet two rooms flat,3038226,Sophie,,1er Arrondissement,45.76903,4.83281,Entire home/apt,70,100,16,2021-10-01,0.15,6,273,3,6938112414193
625569,Chambre Maison Grand confort Lyon,3103951,Agnès,,9e Arrondissement,45.80187,4.82131,Private room,24,1,10,2020-07-19,0.09,8,347,0,
626944,"❤️   Lyon 70 m² Quiet, with Balcony, Clean++ ❤️",1803736,Lisa,,6e Arrondissement,45.76648,4.84947,Entire home/apt,108,1,184,2021-11-22,1.64,2,310,13,6938612352787
635366,A LOVELY BEDROOM IN VIEUX-LYON,3165326,Mila & Julien,,5e Arrondissement,45.75629,4.82355,Private room,66,2,301,2021-08-15,2.65,3,54,14,
635954,Lovely typical flat in the old Lyon,3165326,Mila & Julien,,5e Arrondissement,45.75793,4.825,Entire home/apt,102,365,47,2021-07-24,0.41,3,102,1,LYR-2254567
681291,quiet room in Lyon croix rousse,3469111,Laurence,,4e Arrondissement,45.77992,4.8374,Private room,47,1,77,2021-11-28,0.77,1,78,37,HO01541
695607,"cottage in ""Monchat""",3560828,Nicolas,,3e Arrondissement,45.74342,4.88471,Entire home/apt,107,3,38,2020-10-02,0.38,1,171,0,6938312657827
746054,THE HEART OF LYON C (bed /breakfat),3912388,Monik,,3e Arrondissement,45.75456,4.85125,Private room,58,2,19,2021-12-11,0.17,2,345,1,
747327,Un grand appartement à Lyon,3922797,Sylvain,,7e Arrondissement,45.74071,4.84146,Entire home/apt,146,2,78,2021-10-10,0.70,1,8,11,6938712604861
758266,Chambre Presqu'île,3994549,Florian,,2e Arrondissement,45.75293,4.83113,Private room,90,1,13,2015-08-28,0.15,1,0,0,
759321,HEART OF LYON M Bead/Breakfeast,3912388,Monik,,3e Arrondissement,45.7536,4.84924,Private room,60,2,42,2019-05-17,0.39,2,344,0,
766349,Private terrace of Vieux Lyon,4041088,Christine,,5e Arrondissement,45.75939,4.82509,Entire home/apt,250,2,187,2021-12-05,1.71,1,318,32,6938512376867
768803,Lovely  Apt 10mn from Lyon center,2013018,Françoise,,5e Arrondissement,45.7486,4.81133,Entire home/apt,70,2,79,2020-02-19,0.72,1,31,0,
779134,Les Augustins in the Heart of Lyon,4108449,Ana & Mark,,1er Arrondissement,45.76658,4.8296,Entire home/apt,146,3,45,2021-11-22,0.45,1,295,5,6938112632345
783471,In the heart of the city,4131244,Cécile,,1er Arrondissement,45.77147,4.83324,Entire home/apt,75,2,58,2021-11-14,0.53,1,25,9,6938112561673
788756,"""L'ENDROIT"" in the City Center",4156965,Emilie,,7e Arrondissement,45.75158,4.84516,Entire home/apt,49,28,46,2021-07-24,0.44,18,68,1,6938712393441
788788,"""LA HALLE"" with balcony and carpark",4156965,Emilie,,7e Arrondissement,45.73417,4.82761,Entire home/apt,49,28,38,2021-10-05,0.37,18,68,3,6938712364440
788814,"""LA GRANDE COTE"" - Downtown",4156965,Emilie,,1er Arrondissement,45.76915,4.83193,Entire home/apt,89,28,62,2021-07-25,0.62,18,163,2,6938112364210
788841,"""LE DECOR"" - Calm and Downtown",4156965,Emilie,,7e Arrondissement,45.75158,4.84516,Entire home/apt,49,28,26,2020-08-15,0.24,18,68,0,6938712393441
789425,appartement canut dans les pentes,4159808,Katia,,1er Arrondissement,45.7707,4.83206,Entire home/apt,150,2,40,2017-12-10,0.36,3,337,0,6938113068944
792903,Quiet + leafy: Le Jardin des Etats,4177871,Willi Danelzik,,8e Arrondissement,45.73096,4.86915,Entire home/apt,58,2,77,2021-11-27,0.81,1,353,11,6938812480813
799734,Duplex avec jardin - Lyon centre,3395672,Anaïs,,1er Arrondissement,45.77286,4.83128,Entire home/apt,170,3,97,2021-08-10,1.00,1,0,3,6938112946210
809514,Charming flat Croix Rousse,4258974,Stéphanie,,4e Arrondissement,45.77486,4.83469,Entire home/apt,65,2,120,2021-11-28,1.14,1,277,14,6938412621374
814300,Bel appartement rénové,3245274,Anton,,3e Arrondissement,45.75633,4.84916,Entire home/apt,65,2,7,2019-12-08,0.09,1,344,0, 202108180053
815342,A room with a view in heart of Lyon,4283369,Line,,1er Arrondissement,45.76792,4.82914,Entire home/apt,65,3,305,2021-11-29,2.78,1,315,17,6938112511886
819263,Private Room,4298270,Sabrina,,3e Arrondissement,45.76256,4.86704,Private room,420,1,17,2015-01-14,0.18,1,0,0,
819294,"Chambre privée,  PartDieu Tête d'Or",4303075,Alice,,6e Arrondissement,45.76806,4.85582,Private room,66,2,48,2021-10-01,0.49,1,303,2,
822891,"""LE CRAYON"" -  Part Dieu",4156965,Emilie,,3e Arrondissement,45.76289,4.85319,Entire home/apt,69,28,26,2020-10-13,0.24,18,68,0,6938312392066
845068,APARTMENT INCOMPARABLE PLACE OF THE LYON,3548058,Labourselyon,,2e Arrondissement,45.76413,4.83734,Entire home/apt,228,15,10,2019-02-25,0.10,1,241,0,6938212387343
875127,private room with double bed,1221016,Romain,,3e Arrondissement,45.75059,4.87707,Private room,23,3,3,2020-09-04,0.13,8,0,0,
877193,Loft heart of Lyon ideal for family,4634428,Anthony (& Claire),,3e Arrondissement,45.75874,4.84776,Entire home/apt,249,2,143,2021-11-21,1.37,1,4,12,6938312653768
903331,GD STAND - BUSINESS OR HOLIDAYS- 4*,4829230,Carole,,6e Arrondissement,45.76964,4.85835,Entire home/apt,120,7,30,2021-03-06,0.32,2,244,4,6938613145318
903333,LYON BROTTEAUX- MEUBLE LONGUE DUREE,4829230,Carole,,6e Arrondissement,45.76758,4.8584,Entire home/apt,90,30,1,2019-05-31,0.03,2,244,0,"Available with a mobility lease only (""bail mobilité"")"
911577,"""LE DIAMANT"" separated room +balcon",4156965,Emilie,,7e Arrondissement,45.75158,4.84516,Entire home/apt,59,28,28,2021-06-27,0.27,18,0,1,6938712364539
922833,Appt pour 8 personnes à Lyon 1er,4962068,Sophie,,1er Arrondissement,45.76825,4.83128,Entire home/apt,393,1,105,2021-07-04,1.01,3,292,5,6938112544352
931623,LA CHAMBRE DU BON PASTEUR,5018632,Barthelemy,,1er Arrondissement,45.77149,4.82684,Private room,38,2,19,2021-10-31,0.19,1,268,3,
934758,Studio piscine 45m² à 15mn du centre,2827977,Nathalie,,8e Arrondissement,45.73335,4.85548,Private room,53,1,120,2021-12-10,1.12,1,365,15,
944927,Flat Fish 1 Studio 8eme Leon Berard,5117719,Cecile,,8e Arrondissement,45.73959,4.87598,Entire home/apt,50,4,19,2021-04-02,0.18,20,285,1,6938812429046
993188,"Room in the heart of Lyon, Opera",5313130,Aurélien,,1er Arrondissement,45.76686,4.83564,Private room,40,2,189,2020-02-13,1.81,1,344,0,
1006613,Downtown haussmannien Apart - 3 BDR,5536467,Jp,,3e Arrondissement,45.76143,4.8455,Entire home/apt,286,2,87,2021-12-05,0.83,1,268,9,6938312609030
1041201,"Quiet, Colorful Apartment Close to the Opera House",4154906,Marie,,1er Arrondissement,45.76914,4.83575,Entire home/apt,110,2,370,2021-12-05,3.54,1,231,47,6938112631553
1055532,Appartement F3 LYON Croix-Rousse,1807311,Gilles,,1er Arrondissement,45.7715,4.83261,Entire home/apt,75,5,1,2015-06-30,0.01,2,232,0,6938613028522
1115943,Chambre dans appt. de caractère pr. gare P-Dieu,6111542,Maud & Dom,,3e Arrondissement,45.75733,4.85417,Private room,50,1,23,2019-12-06,0.27,1,342,0,
1131474,"Docks of Rhone, near Bellecour",6207229,Nicolas,,7e Arrondissement,45.75284,4.84246,Entire home/apt,48,2,306,2021-11-29,2.93,1,341,43,6938712942480
1134118,Cozy duplex in the heart of Lyon,392555,Quentin-Alexandre,,2e Arrondissement,45.74888,4.82966,Entire home/apt,99,30,192,2021-10-10,1.84,2,216,7,6938213051396
1140466,studio métro Garibaldi Part Dieu,6254366,Hubert,,7e Arrondissement,45.74831,4.8508,Entire home/apt,38,30,308,2021-08-07,2.98,3,64,3,"Available with a mobility lease only (""bail mobilité"")"
1143697,Countryside close to the city,6270808,Benoit,,5e Arrondissement,45.74892,4.79114,Entire home/apt,85,5,9,2021-08-14,0.09,1,286,2,
1186824,Dans les nuages....,6489905,Cécile,,1er Arrondissement,45.77181,4.82074,Private room,85,3,0,,,1,355,0,
1187078,The Vendôme - 6th district,3308962,Alain,,6e Arrondissement,45.7666,4.84657,Entire home/apt,85,4,16,2021-09-01,0.23,2,316,5,6938612786220
1193019,Rent nice room 1-2 persons,6520034,Gisele,,3e Arrondissement,45.76025,4.87302,Private room,40,1,4,2019-12-02,0.05,1,81,0,
1205396,Location studio Lyon,6584478,Marion,,3e Arrondissement,45.74776,4.88094,Entire home/apt,31,365,10,2016-11-01,0.13,1,0,0,
1206759,"Lyon 69004 Croix Rousse STUDIO ""CANUT"" 44 m2",6566071,Lydia,,4e Arrondissement,45.77621,4.83692,Entire home/apt,55,3,14,2021-07-07,0.17,1,256,4,6900100674000
1242531,Heart of Lyon and nice view,6772488,Fabrice,,1er Arrondissement,45.76807,4.82887,Entire home/apt,87,3,139,2021-11-22,1.36,1,46,24,6938912675972
1248587,Flat in the heart of Vieux-Lyon,5239099,Pascale,,5e Arrondissement,45.76385,4.82893,Entire home/apt,19,365,110,2018-12-05,1.06,1,101,0,
1254256,appartement a louer lyon 3,4310250,Valérie Et Jose,,3e Arrondissement,45.75429,4.87379,Entire home/apt,54,365,1,2013-09-15,0.01,1,0,0,
1259680,Un jardin en ville - Parking sécurisé,6859895,Catherine,,5e Arrondissement,45.75625,4.7962,Entire home/apt,109,1,293,2021-11-05,2.86,1,350,32,6938513037358
1278641,Appartement in center of Lyon 9,6958361,Florence,,9e Arrondissement,45.77886,4.80682,Entire home/apt,87,2,22,2021-11-02,0.26,1,351,5,6938913072979
1315626,Modern Design Studio - Part Dieu,7147447,Claudie,,3e Arrondissement,45.75605,4.85528,Entire home/apt,61,28,50,2021-10-02,0.51,1,224,4,6938312453533
1329229,"Old Lyon 180° view,1250 sq+garden",7212199,Emma,,5e Arrondissement,45.76037,4.82485,Entire home/apt,314,2,219,2021-12-02,2.14,4,298,17,6938512403294
1330214,Apart Design Style -10min Part Dieu,7216477,Gisele,,8e Arrondissement,45.74075,4.86306,Entire home/apt,59,21,11,2021-07-09,0.12,1,357,1,6938812454483
1341551,"Spacieuse Villa, 5 chambres, séjour Zen garanti",3103951,Agnès,,9e Arrondissement,45.80142,4.82142,Private room,536,1,5,2021-11-28,0.05,8,355,2,
1357034,Nice bedroom close to subway,1651032,Cédric,,9e Arrondissement,45.767,4.80983,Private room,30,3,20,2020-03-27,0.20,1,225,0,
1372080,Vue sur Lyon historique - APPART N°2,7438280,Xavier,,7e Arrondissement,45.73983,4.85174,Entire home/apt,77,3,58,2021-11-29,0.59,3,355,13,6938712976233
1377016,Entièrement rénové entre  Part Dieu et Tête d'Or,3670240,Riva,,6e Arrondissement,45.76947,4.8627,Entire home/apt,103,1,67,2021-11-28,0.77,1,331,20,6938613054652
1378174,Part-dieu maison avec jardin,7465441,Lysiane,,3e Arrondissement,45.75284,4.85566,Entire home/apt,160,2,9,2019-12-08,0.11,1,0,0,6938313005245
1379077,Logement à côté de la Part-Dieu,7438280,Xavier,,6e Arrondissement,45.76633,4.86315,Entire home/apt,250,3,10,2019-10-19,0.10,3,0,0,6938612975864
1383614,Proche tramways - APPART N°1,7438280,Xavier,,7e Arrondissement,45.73983,4.85174,Entire home/apt,71,3,68,2021-12-03,0.69,3,177,18,6938712975639
1399933,Chambre confortable avec SdB proche Grange-Blanche,7560948,Clémentine,,3e Arrondissement,45.74528,4.88628,Private room,100,1,0,,,1,0,0,
1400666,Calme et lumière à la Croix-Rousse,7563550,Eric,,1er Arrondissement,45.77372,4.83847,Entire home/apt,51,19,59,2021-11-21,0.63,1,149,7,6938412941375
1410219,Maison des berges du Rhone,5551686,Boris,,7e Arrondissement,45.75598,4.8407,Entire home/apt,140,4,10,2018-10-14,0.10,1,0,0,6938312656837
1421295,T2 Lyon centre Saxe Gambetta,7651159,Elise,,7e Arrondissement,45.75325,4.84327,Entire home/apt,61,5,40,2021-11-30,0.41,1,257,5,6938712522412
1452778,Duplex de charme / 2 ch  / 4 pers / 1 sdb,7792796,Adrien,,4e Arrondissement,45.77449,4.83183,Entire home/apt,110,6,0,,,1,0,0,6938412980868
1463170,appartement centre Lyon Confluence,4855390,Marie,,2e Arrondissement,45.74321,4.81803,Entire home/apt,55,365,111,2019-08-16,1.10,1,128,0,
1465097,Idéalement Placé -Les Terreaux,7848775,Hélène,,1er Arrondissement,45.76751,4.83323,Entire home/apt,69,2,405,2021-11-14,4.06,1,271,41,D201810120101
1471832,"Chambre privée 1 ou 2 places, Lyon XRousse",4219418,Hervé,,1er Arrondissement,45.77125,4.83504,Private room,29,2,22,2021-03-05,0.32,2,0,1,
1478962,Room with view in Lyon center town,7914041,Fred,,5e Arrondissement,45.75768,4.81005,Private room,45,1,15,2021-12-11,1.26,2,96,15,
1495384,HOMESTAY LYON - GUEST HOUSE IN LYON,7993187,Sophie,,2e Arrondissement,45.75659,4.82979,Private room,50,7,0,,,1,365,0,
1497267,Nice and calm studio Arpège,3038226,Sophie,,1er Arrondissement,45.76783,4.83317,Entire home/apt,65,100,6,2021-10-01,0.09,6,164,3,6938112410373
1497665,Center bright cosy Bel Canto Opera,3038226,Sophie,,1er Arrondissement,45.76916,4.83597,Entire home/apt,75,100,16,2021-08-21,0.19,6,173,7,6938112399050
1504801,Seperate Room with garden view,8040128,Isabelle & Daniel,,4e Arrondissement,45.77903,4.83505,Private room,38,1,196,2021-12-08,2.15,2,110,35,
1519096,Perfect Place with View In the center,5362527,Alexandre,,1er Arrondissement,45.77039,4.82874,Entire home/apt,93,2,0,,,1,89,0,6938113148623
1549249,Appartement à deux pas des Terreaux,8175517,Clément,,1er Arrondissement,45.76912,4.83291,Entire home/apt,59,365,59,2019-12-09,0.59,1,0,0,
1551679,Grande chambre au Coeur de Lyon,8263031,Dominique,,2e Arrondissement,45.75409,4.83075,Private room,49,1,239,2021-12-09,2.44,1,60,11,
1559193,Cheval d'argent Location T2 Lyon 1,5931758,2beapart,,1er Arrondissement,45.7679,4.83493,Entire home/apt,101,1,59,2019-09-17,0.60,25,272,0,6938012439560
1595125,ORIENTAL FLAIR APT CENTRAL CHARMING,8507001,Dalilla,,1er Arrondissement,45.76601,4.83299,Entire home/apt,70,365,89,2019-11-24,0.90,2,313,0,
1626767,Appartement CLASSE 3étoiles  pentes croix rousse,8647958,Michelle,,1er Arrondissement,45.7723,4.83474,Entire home/apt,76,10,25,2021-11-11,0.26,1,299,4,6938112455963
1643219,SALON ORIENTAL COSY,8507001,Dalilla,,1er Arrondissement,45.76601,4.83299,Shared room,27,1,129,2020-03-02,1.31,2,315,0,
1651110,Bright Room with Private Bathroom,7069472,Marie-Sylvie Et Klaus,,3e Arrondissement,45.74947,4.88866,Private room,50,2,18,2017-02-27,0.18,1,0,0,
1654767,Amazing loft in dowtown Lyon,7263309,Alexandre Et Amandine,,4e Arrondissement,45.77497,4.83743,Entire home/apt,193,2,62,2021-12-05,0.63,2,98,3,6938112926216
1663901,Appartement chaleureux au coeur du 7eme,8814446,Anna,,7e Arrondissement,45.74863,4.84389,Entire home/apt,70,365,4,2019-07-08,0.11,1,0,0,
1666604,Charm & design in the hart of Lyon,7214212,Michael,,3e Arrondissement,45.76257,4.85227,Entire home/apt,84,2,54,2020-10-22,0.71,1,0,0,6938312837969
1674703,Perfect Place in the Old City !,8647605,Laëtitia,,5e Arrondissement,45.76055,4.82839,Entire home/apt,77,2,328,2021-11-21,3.34,1,227,24,6938512839893
1713257,T3 de100 m2 Lyon1 pour 6 personnes,9036002,Patrick,,1er Arrondissement,45.77208,4.83472,Entire home/apt,121,2,76,2021-12-05,0.76,1,164,6,6938112974815
1733448,Chambre au coeur de Lyon,9132461,Dominique,,2e Arrondissement,45.75161,4.82727,Private room,40,1,49,2020-01-17,0.50,1,67,0,
1736079,Les mystères du Vieux Lyon,9143136,Karine,,5e Arrondissement,45.76401,4.8282,Entire home/apt,78,2,41,2021-12-05,0.42,1,298,4,6938512535136
1741071,Modern appartement-City center,3881722,Anne-Charlotte,,6e Arrondissement,45.76526,4.85405,Entire home/apt,57,1,322,2021-11-07,3.24,2,196,34,0693861900057
1750754,Lyon centre,6861190,Grégory,,1er Arrondissement,45.76839,4.8333,Entire home/apt,129,2,65,2020-01-01,0.67,1,1,0,6938112580875
1751911,"Studio Old Centre Lyon, Saint Jean",7068319,Malio,,5e Arrondissement,45.76245,4.82672,Entire home/apt,110,2,254,2021-11-14,2.59,2,132,8,6938512357863
1774856,Center of Lyon / Terrace with view,9321050,Fabien,,2e Arrondissement,45.7639,4.83328,Entire home/apt,75,365,15,2015-12-07,0.17,1,0,0,
1789544,Appart Traversant - Terrasse et Vue imprenable,9390086,A,,9e Arrondissement,45.78121,4.79584,Entire home/apt,75,90,43,2021-07-23,0.63,2,262,2,"Available with a mobility lease only (""bail mobilité"")"
1813360,LE CHAPITRE - Feel at home in Lyon6,4156965,Emilie,,6e Arrondissement,45.7662,4.86629,Entire home/apt,62,28,28,2020-10-30,0.29,18,0,0,6938612382382
1815981,Loft charmant  en centre-ville,9344721,Pascale,,2e Arrondissement,45.76414,4.83648,Entire home/apt,65,15,45,2021-09-19,0.49,1,208,9,6938212593221
1824688,Chambres spacieuse et lumineuse à la Croix-Rousse,9550296,Nathalie,,4e Arrondissement,45.77646,4.82447,Entire home/apt,70,365,3,2016-06-20,0.04,1,0,0,
1832285,"Studio avec terrasse, arrivée autonome, parking",9582479,Patrick & Pascale,,5e Arrondissement,45.75784,4.81347,Entire home/apt,58,2,174,2021-12-10,4.00,2,342,47,6938512881663
1832375,Appartement Familial au coeur de la Presqu'île !,4838608,Elodie,,2e Arrondissement,45.75222,4.8241,Entire home/apt,190,365,1,2020-12-26,0.09,1,139,1,
1846986,Opera Majeur  - Location T2 - Lyon 1,5931758,2beapart,,1er Arrondissement,45.76762,4.8371,Entire home/apt,111,1,62,2020-07-26,0.64,25,203,0,6938112600473
1848728,"""LE CHAPITEAU"" - close Part Dieu !",4156965,Emilie,,6e Arrondissement,45.76558,4.86707,Entire home/apt,49,28,26,2021-08-15,0.30,18,199,1,6938612382382
1848824,Apartment Croix Rousse district,9513852,Francoise,,1er Arrondissement,45.77104,4.83298,Entire home/apt,75,365,20,2019-07-03,0.21,1,316,0,
1852260,Chambre dans appt cachet Vieux Lyon,9672843,Cecile,,5e Arrondissement,45.76231,4.82918,Private room,45,2,4,2016-12-13,0.05,2,334,0,3875
1852269,Charmful flat in the old city Lyon,9672843,Cecile,,5e Arrondissement,45.76232,4.82911,Entire home/apt,115,4,87,2021-09-24,0.89,2,330,4,6938512979950
1859928,CROIX ROUSSE Quiet and bright,9703110,Marie-Joelle  - Gerard,,4e Arrondissement,45.77635,4.83316,Private room,40,2,278,2021-11-25,2.85,1,347,33,
1866856,Le centre ville au calme,9732751,Christophe,,7e Arrondissement,45.75118,4.83896,Entire home/apt,69,2,96,2021-12-10,0.98,2,0,14,6938712990881
1870851,appart CANUT 42m2 plein centre lyon,9750168,Lat,,1er Arrondissement,45.77237,4.83507,Entire home/apt,150,365,3,2018-05-14,0.05,1,364,0,
1871596,On the Croix-Rousse.. with a view!,9753312,Laëtitia,,4e Arrondissement,45.77439,4.82882,Entire home/apt,200,365,1,2014-12-07,0.01,1,0,0,
1875470,Studio Lyon Centre near Opéra,4607325,Nadege,,1er Arrondissement,45.76656,4.83961,Entire home/apt,98,4,53,2021-09-29,0.54,1,161,5,6938112912556
1878564,Très beau T5 surplombant Lyon,9782560,Maude,,1er Arrondissement,45.76984,4.82748,Entire home/apt,149,1,11,2019-12-08,0.13,1,254,0,6938113000054
1878800,T3 plein centre - Fête des Lumières,6177101,Pauline,,1er Arrondissement,45.76995,4.83781,Entire home/apt,240,365,10,2019-12-08,0.10,1,365,0,
1880785,Appartement de charme,9791883,Blandine,,1er Arrondissement,45.76941,4.82713,Entire home/apt,60,365,20,2017-06-18,0.28,1,0,0,
1885147,Opéra-Mineur - Location T2 - Lyon 1,5931758,2beapart,,1er Arrondissement,45.76763,4.83708,Entire home/apt,86,1,54,2020-09-02,0.55,25,252,0,6938112598790
1917488,Ideal fête des Lumières appartement Bellecour,9942321,Noemie,,2e Arrondissement,45.75629,4.83064,Entire home/apt,149,2,2,2018-12-09,0.04,1,0,0,6938213034174
1917560,Modern flat in the center of Lyon,5707606,Oriane,,2e Arrondissement,45.75734,4.83178,Entire home/apt,109,2,179,2021-12-05,1.85,1,141,1,6938212511166
1927965,Beautiful apartment in the centre of the Old Lyon,9920764,Florence,,5e Arrondissement,45.76645,4.82645,Entire home/apt,100,365,58,2019-12-07,0.66,1,0,0,
1927981,LE CHAMBORD - close Part Dieu,4156965,Emilie,,6e Arrondissement,45.76558,4.86707,Entire home/apt,49,28,32,2021-01-17,0.35,18,0,2,6938612382382
1930434,Garçonnière 7 rue lanterne,7399558,Arthur,,1er Arrondissement,45.76573,4.83101,Entire home/apt,250,365,0,,,1,0,0,
1931175,Appartement  au cœur du vieux Lyon,9997315,Claire,,5e Arrondissement,45.76391,4.82802,Entire home/apt,307,1,65,2021-11-21,0.73,2,358,12,6938512941744
1933392,Charmante chambre Lyon centre,9659907,Martine,,7e Arrondissement,45.75409,4.83912,Private room,58,1,414,2021-12-03,4.25,1,262,58,
1935365,chambre Lyon fête des lumières,10014536,Julie,,1er Arrondissement,45.76624,4.83197,Private room,20,1,1,2013-12-10,0.01,2,0,0,
1942472,Appartement sur les quais du Rhône,9985085,Christelle,,7e Arrondissement,45.73964,4.82683,Entire home/apt,60,365,17,2021-09-24,0.17,1,224,3,
1944655,Quiet room near public transports,10058451,Stephane,,3e Arrondissement,45.75285,4.87108,Private room,31,2,20,2015-09-11,0.21,1,0,0,
1947637,"Appartment in Lyon, Croix Paquet",10072333,Maxime & Chloé,,1er Arrondissement,45.77168,4.83494,Entire home/apt,80,2,43,2018-07-17,0.44,1,0,0,6938112480016
1949220,Lyon red cross holiday period,9032736,Anne,,4e Arrondissement,45.77589,4.83494,Entire home/apt,123,3,85,2021-07-25,1.00,1,6,2,6938413097565
1951381,Grand appartement au coeur de Lyon,8050592,Aurore,,2e Arrondissement,45.75355,4.83184,Entire home/apt,150,365,0,,,1,0,0,
1951583,bel appartement avec jardin (jusqu'à 6 personnes),9211671,Stephane,,4e Arrondissement,45.77913,4.83461,Entire home/apt,120,2,56,2020-01-03,0.57,1,318,0,6938412666114
1953871,Quiet appartment city center Lyon,8826693,Dulcie,,2e Arrondissement,45.75118,4.83037,Entire home/apt,90,365,16,2017-10-22,0.27,2,0,0,
1958003,Chambre dans appartement. Petit déjeuner compris,10120015,Florence,,2e Arrondissement,45.75769,4.82993,Private room,71,2,4,2019-11-22,0.05,2,349,0,
1958078,"Charmant appartement, vue Fourvière",10120015,Florence,,2e Arrondissement,45.75937,4.83016,Entire home/apt,100,2,98,2021-11-28,1.00,2,325,12,6938212563428
1958363,85 m2  centre de lyon rue piètonne,6183392,Marie-Helene,,2e Arrondissement,45.76208,4.83373,Entire home/apt,154,2,15,2021-11-21,0.17,1,297,6,6938212661418
1958504,"Small bedroom, in Lyon center",1760477,Sabrina,,1er Arrondissement,45.77138,4.83657,Private room,41,2,68,2021-08-18,0.70,1,153,2,
1959982,Confortable room with a nice view,9435669,Ricardo Rossine,,8e Arrondissement,45.72479,4.85358,Private room,28,2,21,2021-09-15,0.22,1,285,3,
1977980,Joli appartement T2 au cœur de Lyon,10209433,Élise,,1er Arrondissement,45.76937,4.83552,Entire home/apt,55,365,18,2018-09-20,0.35,1,0,0,
1980953,Fête des Lumières Croix Rousse,10222830,Christel,,4e Arrondissement,45.77393,4.82344,Entire home/apt,150,365,0,,,1,0,0,
1983195,Charming B&B in Lyon Center,10232768,Emmanuel,,9e Arrondissement,45.79966,4.82988,Entire home/apt,67,2,91,2021-11-28,0.96,1,276,20,6938912978256
1984468,"Bright apartment, Center.",10239011,Mathias,,1er Arrondissement,45.77201,4.83533,Entire home/apt,100,365,4,2021-09-25,0.04,1,362,1,
1996196,Appartement de 50m² à bellecour,10287574,Elodie,,2e Arrondissement,45.76078,4.83172,Entire home/apt,200,365,0,,,1,0,0,
1998671,Fête des lumières à la Croix Rousse,10297111,Sonia,,1er Arrondissement,45.77386,4.8269,Entire home/apt,86,365,0,,,1,0,0,
